"X","NDX","ATVI","ADBE","AMD","ALXN","ALGN","GOOGL","GOOG","AMZN","AMGN","ADI","ANSS","AAPL","AMAT","ASML","ADSK","ADP","BIDU","BIIB","BMRN","BKNG","AVGO","CDNS","CDW","CERN","CHTR","CHKP","CTAS","CSCO","CTXS","CTSH","CMCSA","CPRT","COST","CSX","DXCM","DOCU","DLTR","EBAY","EA","EXC","EXPE","FB","FAST","FISV","GILD","IDXX","ILMN","INCY","INTC","INTU","ISRG","JD","KLAC","KHC","LRCX","LBTYA","LBTYK","LULU","MAR","MXIM","MELI","MCHP","MU","MSFT","MRNA","MDLZ","MNST","NTES","NFLX","NVDA","NXPI","ORLY","PCAR","PAYX","PYPL","PEP","PDD","QCOM","REGN","ROST","SGEN","SIRI","SWKS","SPLK","SBUX","SNPS","TMUS","TTWO","TSLA","TXN","TCOM","ULTA","VRSN","VRSK","VRTX","WBA","WDAY","WDC","XEL","XLNX"
"2019-10-03",7638.390137,53.716713,272.399994,28.68,99.169998,184.770004,1189.430054,1187.829956,1724.420044,187.46669,108.59594,220.240005,54.662643,48.955292,242.067795,144.770004,153.784958,104.32,222.5,64.82,1961.449951,262.024353,65.099998,118.191307,65.446472,416.670013,107.900002,256.140839,45.496452,94.611778,59.357056,43.093876,79.220001,286.494598,66.045151,157.410004,62.209999,112.919998,37.38253,94.339996,46.006973,132.284943,179.380005,30.235575,103.050003,59.916031,270.029999,297,74.879997,48.902096,260.945251,519.070007,28.799999,154.026382,25.157352,224.939621,24.709999,23.77,190.149994,118.124641,54.761848,558.190002,90.342873,43.459999,134.745972,15.07,53.313091,55.619999,50.891155,268.149994,180.93129,105.850006,387.350006,64.05986,79.872292,101.029999,134.040207,32.950001,73.587509,280.720001,106.363571,85,6.297966,76.063171,118.93,82.935623,136.029999,77.029999,120.5,46.605999,124.977264,30.799999,257.429993,181.410004,153.279678,170.5,50.596806,172.089996,56.583622,61.853634,91.000565
"2019-10-04",7754.100098,55.077763,276.959991,29.01,98.029999,181.589996,1210.959961,1209,1739.650024,190.357224,110.711632,224.630005,56.194942,50.178192,243.741989,146.889999,155.376114,104.470001,224,65.910004,1983.199951,268.707886,65.910004,120.877472,66.119331,427.720001,111,260.330109,45.941166,95.422539,59.682541,43.729618,79.989998,289.141479,65.798561,160.369995,62.400002,115.730003,37.737144,95.610001,46.710766,132.255173,180.449997,30.986347,105.699997,60.233761,276.600006,302.339996,74.870003,49.77203,265.003296,529.179993,28.99,158.098816,25.569689,229.083908,24.99,24.120001,193.119995,119.950806,55.730404,559.219971,92.352684,44.549999,136.565262,15.51,54.740772,56.580002,51.018883,272.790009,181.58992,108.374947,390.619995,64.872673,81.604019,102.790001,136.323944,33.349998,75.297707,282.929993,108.352982,84.32,6.327721,79.390381,122.849998,84.160027,138.779999,77.989998,123.330002,46.285999,126.375626,30.35,250.600006,184.339996,156.498245,172.419998,50.952721,173.880005,57.357262,62.984085,92.722382
"2019-10-07",7725.129883,55.047958,276.899994,28.93,97.349998,184.509995,1208.25,1207.680054,1732.660034,191.894958,108.566551,223.119995,56.207317,49.951363,245.1091,147.559998,155.102783,101.470001,226.990005,65.839996,1951.560059,263.599762,65.599998,121.588509,65.614693,430.040009,110.910004,258.458313,46.182861,95.709274,59.455688,43.612251,79.760002,290.866394,65.877472,159.449997,65.050003,112.160004,37.254471,93.57,46.720402,131.391479,179.679993,30.255077,104.589996,60.397434,272.049988,301.630005,74.760002,49.478794,264.675903,526.599976,28.85,158.039932,25.536514,227.974182,24.99,24.110001,191.660004,118.303284,55.129894,548.869995,90.973396,44.16,135.576523,15.47,53.850918,55.73,51.165958,274.459991,183.944992,106.510834,388.950012,64.767494,80.230247,101.620003,134.43866,31.67,74.180244,283.809998,107.567162,84.43,6.278131,79.616783,121.360001,84.091469,137.889999,78.480003,122.989998,47.543999,125.122932,29.98,242.75,183.440002,156.130692,172.050003,50.75071,177.839996,56.789276,62.643002,91.138306
"2019-10-08",7604.27002,53.776321,270.829987,28.23,95.800003,184.300003,1190.130005,1189.130005,1705.51001,190.834122,103.953156,216.630005,55.548851,48.629845,239.818985,145.649994,152.59404,99.529999,221.940002,64.830002,1938.189941,258.10968,63.639999,121.460121,64.417374,428.070007,109.389999,257.824432,44.848713,94.700752,58.094563,43.14278,80.150002,289.359589,64.960182,150.410004,64.620003,112.480003,36.761948,92.540001,46.055172,130.597275,177.75,29.845566,103.110001,59.396107,267.720001,288.359985,74.440002,48.608864,258.950958,509,27.73,151.631989,25.318495,223.613846,24.74,23.73,191.369995,116.784798,53.725502,525.630005,87.968544,42.639999,134.142853,15.31,53.352211,55.880001,49.279102,270.720001,176.859802,102.328903,387.630005,63.648659,79.407921,99.330002,133.36969,31.25,70.788986,285.100006,107.308533,80.889999,6.188868,77.766151,117.610001,83.170715,133.940002,77.610001,119.449997,48.009998,121.364876,28.85,237.029999,180.960007,153.875687,169.550003,50.106224,169.490005,54.370415,61.970577,87.832413
"2019-10-09",7690.529785,53.080894,274.269989,28.459999,94.839996,189.210007,1202.400024,1202.310059,1721.98999,191.427795,105.853371,220.490005,56.199894,50.138741,243.969864,148.369995,154.683044,99.900002,222.130005,65.050003,1943.329956,260.802216,64.849998,120.284927,65.020988,429.279999,110.160004,261.033295,45.28376,95.501633,58.627174,43.40686,80.480003,294.326111,65.315262,153.899994,67.040001,112.989998,37.284019,92.879997,46.190147,132.582794,179.850006,29.884567,104.699997,59.675327,271.910004,296.959991,74.68,49.341953,262.470459,514.119995,28.379999,154.536667,25.337452,228.946411,24.879999,23.92,192.160004,117.598625,54.519714,532.030029,89.840431,42.880001,136.683914,14.2,53.73357,56.279999,49.621639,267.529999,180.33255,104.508636,395.329987,63.964237,80.394714,99.889999,133.962479,31.780001,72.246536,290.829987,108.591705,79.970001,6.198786,79.44944,119.080002,84.091469,135.789993,77.790001,121.870003,48.905998,123.753708,29.030001,238.039993,184.029999,156.051224,168.729996,50.096615,173.289993,55.359505,62.292168,89.022934
"2019-10-10",7740.359863,53.339195,274.980011,28.379999,98.349998,194.169998,1209.469971,1208.670044,1720.26001,193.364548,106.21579,220.669998,56.957375,50.306393,249.141098,144.729996,156.889175,103.849998,223,66.510002,1962.910034,262.043427,65.540001,121.015732,66.13913,426.929993,109.480003,263.509216,44.616688,95.867462,58.98225,43.524227,81.059998,294.564056,66.025421,154.460007,67.139999,113.910004,37.362831,92.529999,45.717735,135.005112,180.029999,30.245325,105.139999,60.90773,272.23999,298.179993,75.769997,49.957752,265.980011,511.230011,28.58,154.458145,25.536514,230.409653,23.799999,22.91,198.130005,117.300888,55.120213,542.409973,91.042374,43.279999,137.534241,14.16,54.183388,56.119999,50.115124,280.480011,182.64769,105.780968,398.799988,64.37542,81.207367,100.540001,134.001343,31.940001,72.848999,298.359985,110.421967,81.550003,6.198786,83.564163,118.150002,84.199211,138.220001,78.300003,122.400002,48.948002,124.035316,29.379999,241.75,185.550003,156.816132,170.220001,50.914242,174.320007,56.152733,62.321411,91.315399
"2019-10-11",7843.879883,54.461815,278.290009,29.75,99.25,200.160004,1215.709961,1215.449951,1731.920044,195.427841,108.938766,224.160004,58.472343,51.03619,257.571625,150.320007,158.646271,104.660004,223.210007,67.360001,1977.180054,268.211456,65.900002,122.862465,66.871368,423.160004,111.260002,265.034393,45.013069,97.113274,59.781174,44.551201,81.370003,295.020081,68.106598,155.350006,66.529999,115.190002,37.973557,94.190002,45.804504,137.2686,184.190002,35.432468,105.68,61.610588,276.799988,302.579987,76.120003,50.915657,268.50531,518.030029,29.709999,157.225433,25.66922,232.835342,24.49,23.49,201.619995,120.268394,55.924114,554.210022,94.106339,45.099998,138.107697,14.055,53.606453,56.299999,52.017467,282.929993,185.601517,109.242897,401.350006,66.077568,81.874908,101.580002,133.758392,32.860001,74.53006,300.769989,111.864273,82.599998,6.258295,84.066185,120.809998,84.591011,138.610001,79.529999,122.419998,49.577999,126.327057,30.58,248.460007,186.490005,156.071106,172.410004,51.933872,180.440002,57.141819,61.717197,94.670502
"2019-10-14",7842.330078,54.65057,277.779999,30.530001,101.339996,205.149994,1217.77002,1217.140015,1736.430054,197.461929,108.076805,225.259995,58.38818,51.223568,259.19632,150.270004,158.587708,105.459999,225.759995,67.239998,1988.75,268.927551,66.510002,121.795898,67.029701,422.959991,108.739998,263.380463,44.520004,97.18248,59.554321,44.23822,81.68,294.940735,67.623291,160.179993,67.089996,115.019997,37.786396,93.879997,45.418865,135.719894,183.279999,34.535442,106.019997,62.111252,275.679993,310.309998,77.459999,50.4758,267.501129,518.880005,29.83,156.028244,25.896717,232.039871,24.74,23.66,203.039993,119.196518,55.865997,555.580017,94.263977,44.860001,137.979172,13.93,53.019741,56.549999,53.526962,285.529999,186.140381,109.716309,401.390015,66.440956,81.942619,101.75,133.573761,32.84,74.14138,305.440002,110.809898,82.419998,6.278131,83.652756,119.68,84.845695,138.850006,78.629997,121.160004,51.391998,125.996895,30.540001,246.570007,185.75,154.352539,173.589996,51.626057,180.240005,58.052559,61.668468,94.38517
"2019-10-15",7942.850098,55.19698,279.390015,30.719999,104.809998,209.25,1242.23999,1243.01001,1767.380005,199.18457,110.966309,226.820007,58.252033,52.180191,265.041199,150,160.20813,107.199997,226.059998,68.510002,2016.390015,277.196045,67.629997,121.825531,67.37603,432.920013,108.900002,266.856689,44.81971,98.329407,60.501194,44.668571,81.739998,295.803223,68.224945,152.970001,66.989998,116.510002,38.298622,95.150002,45.370659,136.255981,188.889999,34.905952,106.889999,62.871876,282.26001,312.170013,78.519997,51.463036,271.915436,528.210022,31,159.521698,26.057859,237.706345,25.719999,24.6,203.889999,120.198921,56.66021,566.549988,95.377243,46.459999,139.97644,14.33,52.843716,56.290001,55.404148,284.25,195.959824,110.436317,403.75,67.272888,82.09742,103.589996,132.485336,33.939999,75.618378,303.820007,111.347031,83.379997,6.387229,85.286819,119.849998,84.679169,140.660004,79.739998,123.940002,51.577999,127.880783,30.860001,245.399994,186.660004,155.047913,176.139999,52.443687,180.960007,59.560677,61.541782,95.408424
"2019-10-16",7920.209961,55.226784,272.700012,30.809999,99.510002,211.559998,1243,1243.640015,1777.430054,197.773361,108.321671,222.179993,58.016861,50.848812,252.093262,145.380005,160.247177,108.279999,227.720001,67.940002,2027.630005,275.43924,66.82,122.13166,67.445297,438.100006,108.199997,264.400543,45.235424,98.804008,60.55051,44.600101,81.379997,296.189819,68.057274,153.869995,67.059998,116.900002,38.33802,96.220001,43.297844,137.258667,189.550003,34.720695,106.550003,62.92001,279.570007,309.670013,78.120003,51.267544,267.590637,530.23999,31.24,156.656281,26.010466,230.54715,26.190001,24.85,203.080002,120.17907,55.9338,548.97998,94.658051,45.16,138.829483,14.15,53.068626,56.52,57.045238,286.279999,193.804367,107.122345,407.75,67.005142,81.990997,103.089996,132.572815,33.740002,76.016785,299.399994,111.665344,83.860001,6.377311,84.322128,113.589996,84.933853,138.740005,80.010002,121.150002,51.950001,125.754135,30.84,244.979996,185.339996,154.561157,176.089996,52.578354,160.460007,58.228832,61.873123,93.106102
"2019-10-17",7942.140137,55.226784,269.23999,31.139999,99.989998,213.919998,1252.800049,1253.069946,1787.47998,198.113998,107.74379,220.869995,58.24213,51.420807,251.389893,144.270004,159.925049,107.650002,225.600006,67.900002,2028.530029,276.346283,66,122.42794,67.395821,441.929993,108.050003,265.747437,45.467449,99.654312,60.540646,44.922874,81.019997,299.778412,68.826622,156.669998,66.720001,117.370003,38.505486,96.760002,42.478359,137.477081,190.389999,35.120457,106.190002,62.804485,282.130005,310.549988,77.43,50.690845,264.985779,529.400024,30.74,158.491318,26.323273,231.863113,25.48,24.24,204.960007,119.662979,56.311535,549.25,94.273827,45.5,138.117584,14.54,53.420662,56.560001,55.899578,293.350006,193.884155,108.305893,407.170013,67.684082,81.971657,103.629997,133.09758,34.200001,76.73584,301.570007,112.431259,85.940002,6.426901,86.182625,113.199997,84.522453,136.830002,81.050003,122.739998,52.394001,126.365906,30.42,248.100006,186.550003,154.193588,177.720001,53.809605,157.830002,58.385521,62.048531,93.381599
"2019-10-18",7868.490234,54.183643,265.519989,30.969999,98.410004,213.880005,1244.410034,1245.48999,1757.51001,197.296463,107.234451,218.429993,58.521858,50.967155,252.043732,139.669998,159.641953,103.739998,220.059998,69.150002,2013.530029,273.768372,65.599998,122.368683,67.049492,440.049988,107.410004,266.718018,45.158081,100.376083,59.810768,44.570766,82.32,300.234436,67.731781,156.919998,64.519997,116.980003,38.239517,95.129997,43.066452,135.044815,185.850006,34.935207,105.669998,62.496376,282.829987,309.440002,77.760002,50.202114,260.949341,566.25,29.93,156.705353,26.171608,229.50618,25.799999,24.35,207.110001,120.139374,55.9338,536.27002,93.603889,43.470001,135.863251,14.81,53.273979,56.060001,55.353836,275.299988,190.092117,107.516861,403.200012,68.888977,81.507278,101.220001,132.407608,33.380001,75.482338,300.190002,113.525429,87.400002,6.377311,86.39917,110.949997,84.267776,134.949997,81.599998,122.730003,51.389999,125.715286,29.379999,239.919998,185.509995,153.39888,176.229996,53.193977,154.539993,56.926373,62.379883,92.82077
"2019-10-21",7940.330078,55.147305,266.839996,32.029999,100.730003,210.039993,1244.280029,1246.150024,1785.660034,197.500854,108.831017,218.779999,59.536781,51.913914,257.997589,141.490005,158.167938,104.360001,223.509995,68.419998,2022.23999,276.47995,66.75,122.516823,67.445297,438.160004,107.389999,267.391479,45.815487,102.027275,59.948853,45.069584,83.620003,298.469879,69.783363,156.619995,66.029999,116.690002,38.672935,95.809998,43.105019,135.273148,189.759995,35.871231,104.440002,62.785221,278.880005,313.829987,78.589996,50.954758,260.680908,562.700012,31.030001,160.934784,26.361189,234.180771,25.610001,24.32,205.279999,122.074699,56.679581,545.380005,96.332893,45.220001,136.871765,15.5,52.384121,56.290001,54.453945,278.049988,195.600586,108.473579,402.470001,69.806984,81.923279,101.440002,132.281265,34,76.74556,297.98999,110.392128,100.889999,6.367393,88.486069,111.129997,83.6017,136.679993,82.089996,123.099998,50.700001,127.142754,30.280001,235.300003,187.440002,152.455154,183.529999,52.511021,154.089996,57.386639,62.652748,93.529175
"2019-10-22",7874.620117,54.163773,261.089996,31.51,99.279999,213.600006,1241.199951,1242.800049,1765.72998,199.350037,108.605728,214.320007,59.400635,51.263016,252.905594,140.070007,155.688492,103.629997,281.869995,67.730003,2023.050049,274.465332,62.939999,120.887344,66.762527,437.230011,106.639999,263.568634,45.970173,102.92701,59.080887,44.766376,83.129997,297.369507,71.302322,150.889999,63.200001,118.440002,38.357723,94.300003,43.625633,135.660324,182.339996,36.436745,100.790001,63.411049,270.839996,309.049988,78.510002,50.83746,251.862289,535.75,30.27,159.776855,27.015242,230.694458,23.93,22.940001,204.399994,121.131859,56.76675,536.890015,94.943764,44.66,134.834961,15.92,51.543159,55.939999,53.07605,266.690002,195.201431,106.303703,400.399994,73.029579,80.559181,97.360001,132.80603,34.369999,76.249985,301.309998,111.307243,98.639999,6.347558,87.570587,110.459999,81.750412,132.119995,81.669998,121.989998,51.116001,124.851036,30.67,236.910004,181.610001,150.021362,191.059998,53.213219,153.020004,57.641258,62.574783,94.434364
"2019-10-23",7889.470215,54.441944,261.320007,31.360001,106.629997,217.5,1257.630005,1259.130005,1762.170044,197.880432,103.404648,216.080002,60.197727,49.833015,255.253464,141.929993,156.225357,104.150002,278.820007,69.010002,2032.22998,267.648102,63.470001,121.509506,66.861473,435.559998,107.339996,265.549377,45.486782,102.501854,59.524727,44.717476,83.040001,294.742432,71.272743,146.460007,62.830002,116.629997,38.613834,95.709999,44.011276,137.308304,186.149994,36.719498,101.099998,64.104286,267.929993,312.589996,78.099998,50.553997,254.486984,539.849976,30.76,155.753479,27.119513,228.995483,24.27,23.27,205.460007,122.56102,54.723106,541.409973,91.613785,44.66,135.69519,16.9,51.484493,56.200001,52.416134,271.269989,194.682495,101.796303,400.529999,71.824699,81.33313,96.639999,133.573761,35.5,75.054779,305.019989,109.307892,99.959999,6.397148,87.895439,115,81.045166,133.960007,81.360001,122.68,50.936001,115.509285,30.290001,237.869995,182.759995,147.647186,190.509995,52.482166,152.289993,56.456314,62.798935,92.318985
"2019-10-24",7966.720215,55.077763,269.700012,31.719999,106.080002,249.470001,1259.109985,1260.98999,1780.780029,197.627365,103.159775,221.520004,60.296741,54.310394,262.495178,145.369995,158.665771,103.690002,285.679993,69.449997,2043.75,269.548157,65.089996,122.90197,66.772423,435.070007,108.5,269.718872,44.86805,106.555649,59.682541,43.856773,84.629997,294.474792,70.680931,146.970001,64.910004,115.599998,35.087368,95.980003,44.522251,136.146774,186.380005,36.464504,103.449997,63.545845,268.329987,315.5,77.5,51.052502,257.399994,547.950012,30.719999,165.586197,26.967848,260.83371,24.35,23.27,206.839996,123.364929,55.333294,551.619995,92.776321,47.099998,138.364792,16.59,51.86586,56.610001,54.744232,271.5,196.448822,104.617134,437.299988,72.006378,81.942619,104.910004,134.001343,39.959999,76.755272,305.769989,109.854988,100.269997,6.407065,88.289192,119.690002,81.476151,137.720001,81.480003,124.339996,59.936001,114.984917,30.6,238.929993,185.729996,148.759766,194.470001,52.37635,158.589996,58.287594,62.896385,91.620422
"2019-10-25",8029.220215,54.898937,270.980011,32.709999,105.18,243.380005,1264.300049,1265.130005,1761.329956,197.617661,104.638802,220.25,61.039375,54.951435,261.524323,145.539993,158.099609,103.870003,288.040009,71.190002,2055.929932,276.718628,65.099998,123.306862,65.733429,462.190002,108.32,267.738129,45.341766,104.449661,59.633224,44.64901,83.940002,293.929565,71.331924,147.389999,65.400002,114.550003,35.304081,96.309998,44.242661,136.067352,187.889999,36.464504,102.510002,60.9655,268.290009,290.640015,77.550003,55.187138,256.177124,549.27002,31.16,166.763763,26.901495,265.203888,24.370001,23.209999,208,125.230782,55.36235,549.809998,92.510323,48.029999,139.145874,17.01,51.601833,56.349998,54.411369,276.820007,204.112762,104.410004,438.540009,73.536392,81.778152,107.190002,132.786606,40.84,77.901886,306.209991,110.103653,102.620003,6.387229,88.653412,119.580002,81.67205,137.139999,81.620003,125.330002,65.625999,117.02417,30.82,240.899994,190.160004,147.935242,194.490005,53.30941,160.75,59.962185,62.019302,93.37175
"2019-10-28",8110.669922,54.203514,271.350006,33.689999,106.559998,250.419998,1288.97998,1290,1777.079956,199.525192,106.597778,223.630005,61.65081,56.164463,264.020813,146.990005,158.607208,104.860001,295.540009,72.150002,2057.050049,278.370422,65.879997,124.422813,66.297455,467.089996,109.019997,269.174164,45.602795,105.66581,59.840351,44.443615,83.980003,296.34845,70.542839,151.630005,66.370003,113.419998,35.402584,96.720001,43.96307,137.08989,189.399994,36.121243,102.459999,61.360256,266.420013,304.059998,79.860001,55.480373,257.111664,558.650024,31.73,171.513321,26.892015,276.202881,24.719999,23.48,205.970001,125.647621,56.156563,540.030029,94.175301,48.689999,142.56694,17.030001,51.249798,55.970001,54.897121,281.859985,206.358063,107.161797,442.190002,74.11972,81.671738,106.599998,132.718582,42.580002,80.700417,308.559998,108.810539,105.769997,6.407065,90.228424,120,81.88755,137.289993,82.389999,122.779999,65.542,116.528923,31.379999,241.740005,190.919998,147.567703,194.020004,53.674938,159.399994,61.431129,60.849861,93.224167
"2019-10-29",8047.509766,53.647171,271.450012,33.029999,107.489998,256.119995,1260.660034,1262.619995,1762.709961,203.398727,105.833778,222.300003,60.224953,54.754189,262.128632,145.589996,158.948883,102.900002,297.5,74.269997,2042.800049,275.133698,65.970001,124.610443,66.653679,464.070007,113.110001,271.877869,45.670475,105.962418,59.623363,44.355587,84.68,293.295135,69.862274,154.839996,66.389999,112.580002,35.570045,94.410004,44.213737,136.156693,189.309998,36.023163,105.349998,61.090668,270.869995,301.790009,83.349998,55.069843,256.992371,556.169983,31.780001,167.097427,26.673996,271.52829,24.92,23.620001,205.580002,125.57814,56.815174,542.01001,93.406845,48.110001,141.222244,16.99,51.660507,56.150002,54.827446,281.209991,202.496155,112.842903,434.350006,73.938026,81.797508,105,132.242401,40.5,79.349739,310.459991,108.243561,105.230003,6.317803,89.785446,119.239998,82.406685,136.679993,81.769997,121.089996,63.243999,116.810539,31.540001,242.110001,189.449997,149.127319,197.889999,54.127041,158.110001,61.489883,60.986301,90.843147
"2019-10-30",8083.109863,55.504951,278.410004,33.130001,106.25,252.710007,1260.699951,1261.290039,1779.98999,205.238159,106.029671,225.190002,60.217525,54.44846,263.168823,148.779999,160.237411,102.93,299.890015,73.529999,2049.550049,277.119659,66.940002,125.795517,67.385918,468.779999,112.150002,273.601135,45.979843,107.593826,59.071022,43.710056,84,297.240631,70.079269,155.740005,66.769997,112.059998,35.323776,96.720001,44.985016,135.461777,188.25,35.591633,106.300003,60.801826,273.850006,296.51001,83.660004,55.323982,258.781952,556.320007,31.690001,169.727341,27.015242,272.579071,24.91,23.610001,205.850006,125.488831,57.01857,551.049988,93.988121,47.880001,142.982224,17.139999,50.878216,56.150002,55.375122,291.450012,202.575989,113.237411,436.690002,73.125206,81.894264,106.5,133.039276,40.880001,79.135963,311,109.735619,104.599998,6.416983,89.549194,120.470001,82.465462,137.610001,83.269997,123.129997,63.001999,115.245102,32.32,240.25,191.710007,146.941879,199.279999,53.732655,164.100006,60.872932,61.707451,89.790375
"2019-10-31",8083.830078,55.663906,277.929993,33.93,105.400002,252.289993,1258.800049,1260.109985,1776.660034,207.544739,104.442902,220.149994,61.579021,53.51157,259.523193,147.360001,158.36319,101.849998,298.709991,73.209999,2048.77002,279.611694,65.349998,126.318932,66.416199,467.859985,112.410004,266.084198,45.931499,107.633377,60.106663,43.837208,82.639999,295.174164,69.309921,154.240005,66.190002,110.400002,34.7229,96.400002,43.857021,135.670258,191.649994,35.248367,106.139999,61.341,285.01001,295.519989,83.919998,55.255558,256.008118,552.950012,31.15,165.880585,30.645714,266.176117,25.15,23.870001,204.270004,125.598,56.815174,521.52002,92.894547,47.549999,141.756165,16.75,51.288914,56.130001,55.320938,287.410004,200.600128,112.122894,435.51001,72.733131,81.514168,104.099998,133.301636,40.880001,78.164253,306.279999,109.089058,107.400002,6.664935,89.637787,119.959999,82.827881,135.75,82.660004,120.349998,62.984001,115.440773,32.990002,233.149994,190.020004,143.743149,195.479996,52.693783,162.160004,50.580547,61.892612,89.27874
"2019-11-01",8161.169922,55.45528,277.820007,34.889999,109.379997,257.040009,1272.25,1273.73999,1791.439941,212.119003,107.126709,220,63.326683,54.695015,268.072632,150.25,159.095306,104.639999,299.200012,73.629997,2032.02002,283.182617,65.480003,129.567978,66.821899,476.480011,112.120003,266.302094,45.467449,108.305717,60.392696,43.768745,82.910004,294.160828,71.282593,157.300003,66.879997,111.739998,34.7229,95.300003,43.712402,136.802002,193.619995,36.435085,106.849998,62.255676,276.869995,300.450012,83.580002,55.236012,254.994034,559.369995,31.49,169.197418,30.911125,273.266541,25.43,24.190001,200.690002,127.116486,58.645741,490,95.554581,48.380001,142.102234,15.66,50.878216,56.25,56.033108,286.809998,202.166855,116.38372,437.01001,74.636093,81.757813,104.980003,133.06842,41.490002,81.215416,310.480011,110.402069,106.449997,6.764116,96.764725,123.110001,81.505539,136.100006,82.470001,116.900002,62.661999,115.489708,33.790001,233.110001,188.070007,144.398788,200.940002,55.194767,165.330002,52.715408,61.49305,91.21701
"2019-11-04",8210.660156,55.345997,277.5,36.290001,108.529999,258.769989,1289.609985,1291.369995,1804.660034,208.673721,109.10527,217.470001,63.742554,54.971157,271.803711,151.270004,158.021515,109.620003,293.429993,73.529999,2007.680054,291.212433,66.879997,130.160553,66.752632,473.5,111.550003,267.124084,45.9025,108.018974,61.22121,42.927601,82.139999,294.886108,72.485931,158.539993,68.449997,112.209999,34.880512,98.150002,42.902557,134.220825,194.720001,36.582195,105.290001,62.785221,278.660004,303.679993,84.43,56.311214,252.588043,560.859985,33.119999,170.767502,31.593616,273.109406,25.26,24.08,196.479996,129.180847,58.645741,485.790009,98.303284,49.59,142.922897,16.799999,50.594639,56.09,59.55138,292.859985,210.060318,116.265373,436.48999,75.831421,81.338745,102.809998,131.348343,42.529999,82.682701,311.040009,111.177933,106.489998,6.714525,96.94191,121.029999,80.682747,135.770004,80.919998,117.199997,63.493999,118.3564,34.93,237.190002,186.600006,139.372253,199.419998,57.378323,165.190002,53.82201,60.079983,95.083733
"2019-11-05",8210.179688,55.177109,289.290009,36.150002,107.230003,257.910004,1291.439941,1292.030029,1801.709961,209.32579,111.123016,217.960007,63.65097,55.109222,270.430664,151.729996,153.267593,108.050003,292.179993,74.650002,2025.430054,299.843781,67.199997,134.120651,66.505249,473.25,113.389999,264.420349,46.173191,107.564171,61.073257,43.309052,82.25,297.230682,72.870598,153.559998,66,113.279999,34.949463,98.260002,43.172508,134.04213,194.320007,36.56258,104,62.958534,264.149994,300.869995,84.129997,56.252567,251.693253,563.369995,32.98,168.76564,31.195496,272.962097,25.4,24.07,194.339996,132.68428,58.955673,485.059998,98.539742,48.68,142.833923,16.889999,50.555523,56.470001,56.903965,288.029999,209.17218,117.034698,433.720001,76.185234,80.490845,100.989998,130.230774,43.529999,83.042236,332.600006,111.466393,106.32,6.774034,97.178162,123.370003,80.212578,135.630005,81.470001,117.25,63.444,117.270378,35.75,245.419998,186.559998,137.862305,197.139999,58.878902,161.380005,53.018986,58.998249,93.863701
"2019-11-06",8196.030273,55.991753,287.399994,35.93,106.629997,256.160004,1291.01001,1291.800049,1795.77002,210.610489,109.73214,218.729996,63.678192,55.050049,267.386078,151.509995,155.854431,107.360001,289,74.839996,2012.089966,299.003571,67.139999,131.306107,66.267769,469.029999,113.739998,262.399994,46.666252,108.355141,61.408611,43.25037,81.860001,299.605103,72.633888,153.119995,66.080002,112.790001,34.969162,98.669998,43.211067,134.379684,191.550003,36.435085,104.910004,62.977791,261.450012,297.25,83.68,56.611298,251.951752,554.159973,32.869999,169.295563,31.413511,270.565918,25.030001,23.68,200.740005,131.582642,57.764355,482.950012,94.204857,47.68,142.4384,16.129999,51.064014,55.990002,57.92384,288.589996,207.196304,114.87468,440.829987,76.194809,80.559074,100.629997,130.648651,43.490002,82.235703,324.48999,111.665344,108.059998,6.724443,96.597366,123.400002,81.290039,136.570007,81.860001,116.68,65.316002,117.759583,35.049999,243.990005,185.660004,139.849091,195.970001,57.224411,161.550003,52.607689,59.699913,92.259949
"2019-11-07",8219.650391,54.193577,290.769989,36.279999,108.050003,258.940002,1306.939941,1308.859985,1788.199951,212.157944,109.986816,225.220001,64.413116,55.168392,266.301575,151.820007,158.236267,121.870003,286.869995,75.400002,1849.930054,297.647736,66.870003,131.276474,66.129242,468.440002,114.589996,262,46.811272,108.869293,62.168079,43.719841,81.620003,303.221405,73.067871,194.699997,65.410004,112.470001,34.368279,97.230003,43.095379,97.578148,190.419998,36.425274,109.650002,61.581703,263.140015,295.25,82.760002,57.053574,257.847382,551.890015,33.279999,168.736206,31.015396,269.190979,24.85,23.469999,202.820007,132.059021,57.725609,491.98999,93.948715,48.400002,142.636139,17.5,50.594639,56.639999,58.082531,289.570007,207.904831,115.791946,440.26001,76.376488,80.773483,100.470001,129.560226,43.310001,87.434357,326.390015,112.471054,104.059998,6.757236,97.099403,122.800003,80.271347,135.229996,81.860001,116.910004,67.108002,117.329079,34.93,243.770004,185.889999,138.875565,195.830002,56.435635,160.440002,52.137627,58.793598,94.503242
