,NDX,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AMGN,ADI,ANSS,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CDW,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DOCU,DLTR,EBAY,EA,EXC,EXPE,FB,FAST,FISV,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,JD,KLAC,KHC,LRCX,LBTYA,LBTYK,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MRNA,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,PDD,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TTWO,TSLA,TXN,TCOM,ULTA,VRSN,VRSK,VRTX,WBA,WDAY,WDC,XEL,XLNX
10/20/20,11677.83984,80.139999,494.579987,81.559998,124,334.600006,1551.079956,1555.930054,3217.01001,227.846588,123.075111,331.959991,117.132591,62.075821,383.472198,257.339996,145.835617,130.080002,267.119995,77.910004,1671.709961,373.804901,112.610001,128.925797,72.494125,608.26001,123.75,339.353729,38.884647,136.353409,72.90979,44.068413,114.980003,367.221375,79.904129,392.429993,227.800003,95.410004,54.031086,127.190521,42.019691,92.959999,267.559998,44.159492,99.529999,59.872353,420.089996,320.440002,89.309998,52.724152,333.97464,733,82.57,204.367889,31.611755,362.640869,21.299999,21.049999,330.040009,96.089996,72.790001,1333.660034,110.624962,53.529999,213.597534,71.309998,56.672924,80.199997,88.174469,525.419983,545.658813,134.887268,469.420013,88.998032,81.092979,201.960007,138.721741,89.07,127.748665,576.630005,92.18,198.020004,5.770909,151.506149,211.550003,87.721138,226.399994,113.07,164.440002,421.940002,148.851547,30.08,232.729996,203.960007,190.095047,214.539993,36.699852,224.429993,41.41,71.059624,114.404938
10/21/20,11665.37012,81.940002,495.959991,79.199997,118.190002,335.809998,1585.98999,1593.310059,3184.939941,225.746582,124.210091,327.859985,116.494644,61.92627,381.519806,254.009995,146.064392,134.839996,268.910004,77.5,1702.030029,368.906647,111.230003,128.44725,72.354523,605.330017,124.459999,334.446014,38.745773,135.99437,72.452553,44.317276,114.599998,366.745758,78.498108,387.839996,218.119995,94.839996,52.655388,127.480133,41.762024,92.699997,278.730011,43.080994,99.360001,59.536156,419.730011,317.850006,88.599998,52.793228,332.257385,728.47998,82.629997,204.944077,31.068258,365.683044,21.030001,20.77,325.5,95.150002,73.480003,1299.130005,109.879044,53.310001,213.746826,68.370003,56.513786,80.089996,88.044754,489.049988,540.8302,135.535706,466,89.559586,81.428078,213.070007,138.612518,90.230003,127.997589,572.400024,92.169998,197.710007,5.830609,149.458923,211.669998,87.483269,227.449997,112.419998,164.550003,422.640015,144.213196,30.040001,232.850006,205.559998,188.916687,211.380005,36.601959,224.309998,42.060001,71.059624,110.984657
10/22/20,11662.91016,80.769997,483.600006,79.419998,119.669998,453.230011,1606.660034,1615.329956,3176.399902,224.770508,124.200134,326.779999,115.378235,61.517483,374.048767,252.759995,148.053696,132.860001,266.799988,79.169998,1792.02002,370.215485,109.32,129.045425,72.384438,599.909973,121,334.258392,38.507702,126.310402,72.939613,44.904591,114.089996,364.73642,81.499626,395.799988,214.800003,93.839996,52.127041,126.751099,41.851215,101.040001,278.119995,43.228065,100.879997,59.991009,423.589996,325.920013,90.489998,53.187946,331.28894,732.940002,81.309998,201.973724,30.860741,357.095062,20.389999,20.15,325.670013,100.82,73.550003,1294.319946,111.907936,54.380001,213.836365,70.839996,56.513786,80.559998,87.376236,485.230011,534.282166,134.568024,457.130005,90.327995,82.778297,203.929993,138.622437,87.769997,127.828323,575.72998,93.160004,200.660004,5.959956,148.802994,219.460007,88.563553,225.169998,111.639999,163.289993,425.790009,146.275787,30.74,236,207.860001,188.617111,210.080002,36.719429,220.850006,42.939999,70.940414,112.719727
10/23/20,11692.57031,81.040001,488.5,81.959999,121.610001,469.559998,1632.97998,1641,3204.399902,223.962051,123.65255,330.220001,114.670517,60.769699,377.096954,254.419998,148.40181,133.929993,265,77.529999,1823.550049,369.570984,112.050003,129.603714,73.511246,593.280029,120.470001,333.833801,38.507702,122.390945,73.675179,44.854816,114.290001,363.620148,81.060867,411,219.820007,95.470001,53.622364,126.601303,41.821487,102.720001,284.790009,44.120274,101.18,60.109665,429.660004,323.549988,89.690002,47.563244,333.884766,735.47998,81.339996,201.834656,30.999086,353.015533,20.65,20.35,333.920013,101.760002,72.870003,1312.160034,111.907936,52.849998,215.1698,70.529999,56.304916,80.389999,85.68,488.279999,543.449463,136.852539,466.429993,91.263878,83.803299,203.039993,138.572784,86.910004,128.326172,579.809998,95.43,196.919998,5.950006,148.832809,216.509995,89.990723,226.740005,112.379997,164.429993,420.630005,147.99295,31.219999,235.110001,200.800003,188.986603,211.580002,37.238262,224.139999,41.720001,71.000015,116.489014
10/26/20,11504.51953,80.489998,475.200012,82.230003,120.760002,454.51001,1584.290039,1590.449951,3207.040039,221.724014,120.596085,321,114.680489,59.333958,366.069733,249.130005,144.990173,132.949997,256.76001,76.879997,1749.290039,359.972778,109.879997,125.286919,72.663651,582.130005,120,324.808289,37.366955,123.487991,72.273636,43.57069,111.980003,359.844147,78.64769,418,220.169998,92.529999,53.173767,126.511421,41.32597,99.010002,277.109985,43.676609,98.379997,59.288956,428.959991,319.059998,90.440002,46.102798,327.56488,711.77002,81.410004,197.632446,30.218428,346.741608,20.58,20.17,331.600006,96.019997,71.239998,1281.439941,109.133125,52.139999,209.049957,70.239998,54.932354,78.849998,86.518143,488.23999,525.494751,134.568024,455.959991,89.224625,81.290092,197.220001,137.083405,86.919998,125.657684,585.73999,91.639999,195.830002,5.76096,146.378098,209.779999,88.860893,220.630005,111.779999,165.050003,420.279999,144.035538,30.360001,220.970001,198.580002,185.231842,207.149994,36.425751,210.330002,40.490002,71.218575,114.225449
10/27/20,11598.9502,80.959999,478.559998,78.879997,120,455.089996,1598.880005,1604.26001,3286.330078,220.314148,119.759789,322.170013,116.22551,58.655972,364.954071,250.600006,145.248779,134.889999,255.300003,76.18,1697.709961,356.561859,109.839996,122.904205,72.534019,583.650024,119.459999,319.949982,36.573391,119.149658,72.949554,43.242191,112.099998,361.795258,77.869881,380.630005,222.184998,92.82,53.38311,126.451508,40.780903,95.07,283.290009,42.96674,96.610001,59.338394,443.160004,321.73999,88.349998,45.03706,329.741394,720.900024,83.010002,197.28476,30.317245,342.951294,20.200001,19.9,333.809998,93.459999,70.720001,1282.469971,107.362793,51.959999,212.204422,70.669998,54.713539,80.389999,88.224358,488.929993,535.711731,132.911972,450.220001,87.136116,80.748024,200.429993,138.135895,90.309998,125.368935,582.52002,91.449997,196.919998,5.880357,144.221542,208.770004,89.247414,222.910004,112.82,167.360001,424.679993,145.190201,29.49,213.380005,199.059998,184.892303,212.190002,35.241257,214.169998,40.32,71.854362,123.997673
10/28/20,11142.75977,79.010002,456.970001,76.400002,114.849998,439.51001,1510.800049,1516.619995,3162.780029,213.333817,115.956627,308.029999,110.84285,57.150436,361.457611,237.619995,154.250366,130.699997,244.259995,74.389999,1605.050049,344.27652,107.639999,118.36808,70.439964,572.580017,115.529999,311.58609,35.422722,114.512123,70.673294,41.788841,108.470001,354.262695,75.715973,349.119995,218.25,90.580002,53.084045,125.432861,39.215076,91.830002,267.670013,42.335743,93.519997,58.062832,422.890015,309.690002,86.989998,43.665428,318.000244,687.799988,80.080002,189.297607,28.874506,338.033905,19.370001,18.99,329.51001,89.970001,68.769997,1273.589966,101.982231,50,201.686234,65.739998,52.863564,77.370003,86.049179,486.23999,504.930817,129.460251,442.390015,83.629005,78.993706,192.309998,133.220917,89.989998,121.057541,567.039978,85.279999,194.850006,5.671411,138.92453,205.720001,86.393074,217.820007,109.800003,164.389999,406.019989,141.124237,29.33,201.429993,189.830002,179.240189,208.339996,33.860973,209.699997,38.810001,69.797974,119.420685
10/29/20,11350.74023,77.769997,461.109985,78.019997,118.209999,436.570007,1556.880005,1567.23999,3211.01001,214.753555,117.957771,310.850006,114.949615,59.32399,369.426697,242.839996,157.343719,131.960007,245.479996,74.419998,1630.26001,352.01062,110.209999,120.581306,70.280418,576,115.849998,315.911224,35.402882,113.614532,70.593773,42.863926,111.279999,354.846222,77.670448,335.290009,213.649994,91.910004,49.126419,123.735123,39.799782,95.220001,280.829987,42.51321,95.769997,57.874958,441.799988,314.899994,87.019997,43.527279,325.088837,686.280029,83.040001,200.622665,29.684813,352.357208,19.01,18.629999,330.149994,93.330002,70.190002,1300.97998,105.771507,50.48,203.716232,71.279999,52.903347,77.540001,88.014824,504.209991,520.806152,135.844955,436.329987,84.397415,81.260521,195.039993,133.042206,94.120003,125.89666,555.789978,86.989998,192.339996,5.800759,144.261307,205.869995,87.513008,219.460007,109.510002,162.770004,410.829987,145.308868,29.469999,205.619995,191.589996,178.970551,207.009995,32.813526,217.630005,38.110001,70.274818,122.551788
10/30/20,11052.9502,75.730003,447.100006,75.290001,115.139999,426.079987,1616.109985,1621.01001,3036.149902,213.885925,118.007545,304.369995,108.510361,59.054787,359.813995,235.539993,157.11496,133.050003,252.070007,74.43,1622.5,346.676086,109.370003,122.22628,69.891518,603.820007,113.559998,310.60849,35.611195,112.966278,70.991379,42.047661,110.360001,347.804932,78.717491,319.579987,202.25,90.32,47.481564,119.67054,39.532204,94.150002,263.109985,42.621662,95.470001,57.499214,424.820007,292.700012,86.639999,43.69503,314.176361,667.080017,81.519997,195.884003,30.22831,341.20575,18.98,18.66,319.290009,92.879997,69.650002,1214.050049,104.508408,50.34,201.47728,67.470001,52.833725,76.57,86.597969,475.73999,501.211914,134.79747,436.600006,84.111717,81.677605,186.130005,132.347137,89.980003,122.829887,543.559998,85.169998,166.800003,5.701261,140.415237,198.039993,86.184944,213.860001,109.57,154.919998,388.040009,143.718506,28.76,206.770004,190.699997,177.72229,208.360001,33.322567,210.119995,37.73,69.569489,118.353714
11/2/20,11084.75977,76.400002,444.940002,74.699997,114.830002,458.440002,1624.319946,1626.030029,3004.47998,217.109894,117.957771,311.230011,108.420654,60.151535,365.209991,240.740005,160.596237,134.050003,248.990005,73.419998,1604.130005,348.282379,110.510002,126.064537,71.666481,588.429993,115.510002,316.35556,35.611195,114.123169,70.375099,41.211483,113.400002,354.38913,81.529541,312,201.559998,91.120003,47.720814,119.650566,40.592606,94.720001,261.359985,43.893513,97.290001,57.874958,431.049988,292.880005,84.440002,43.87265,315.913574,675.97998,82.32,200.900818,31.29554,350.053131,18.790001,18.440001,315.5,92.900002,69.82,1215.859985,104.538254,49.709999,201.337952,67.110001,54.04715,77.919998,84.14341,484.119995,503.08139,136.982239,441.459991,87.510475,82.720299,187.759995,134.193985,91.620003,123.437271,548.580017,88.589996,168.509995,5.75101,141.240112,191.339996,85.203773,215.779999,110.389999,154.029999,400.51001,144.722427,29.32,210.779999,189.199997,181.896469,207.419998,35.035683,205.479996,37.029999,71.307976,118.14431
11/3/20,11279.91016,76.260002,454.019989,76.580002,117.019997,465.01001,1645.660034,1650.209961,3048.409912,216.962006,119.222168,315.910004,110.085289,61.647099,372.059998,248.309998,165.589371,134.110001,247.009995,72.610001,1669.579956,350.771179,113.589996,130.321533,72.244835,591.98999,118.300003,325.884644,36.384918,115.659042,71.508255,42.425926,116.379997,361.751373,83.982605,331.769989,208.429993,93.650002,48.76754,120.579323,42.089066,98.800003,265.299988,45.569588,98.949997,58.171604,444.100006,296.630005,84.949997,44.2575,324.210266,682,82.690002,209.493973,31.40424,369.583069,19.530001,19.27,327.130005,96.089996,70.800003,1233.969971,108.377251,51.080002,205.417847,69.080002,54.126717,79.519997,85.719917,487.220001,520.626221,138.548508,449.049988,90.416649,85.937744,179.809998,136.070618,97.720001,124.910904,557.190002,91.639999,168.5,5.790809,137.940674,194.779999,87.602196,221.740005,111.120003,158.880005,423.899994,146.412186,29.15,217.529999,191.509995,187.6884,211.139999,36.582378,209.179993,37.48,72.500092,120.477676
11/4/20,11777.01953,79.370003,487.230011,81.349998,123.349998,483.459991,1745.849976,1749.130005,3241.159912,227.087433,125.384888,329.25,114.580803,64.668137,383,245.889999,163.699539,140.309998,355.630005,76.370003,1713.319946,361.549347,120.989998,133.441986,71.895828,634.469971,119.400002,333.142548,36.275803,116.556633,72.581772,43.501011,121.339996,365.845825,84.590889,344.5,235.009995,95.25,47.670971,125.143242,41.841309,98.5,287.380005,45.944237,101.190002,59.199963,469.359985,311.329987,91.209999,45.096272,342.451019,709.650024,89.309998,219.080551,31.443766,379.367981,19.709999,19.25,340.179993,98.040001,74.699997,1315.689941,112.70359,51.959999,215.32901,69.809998,54.643917,82.720001,93.472717,496.950012,551.607056,139.047302,450.459991,87.431664,84.89505,194.289993,136.884827,110.260002,128.415787,587.140015,92.199997,180,5.860458,138.666153,207.009995,88.989723,233.309998,116.019997,163.720001,420.980011,151.113678,30.540001,217.320007,203.389999,196.116653,215.089996,35.534931,215.240005,37.509998,72.241798,127.896591
11/5/20,12078.07031,80.139999,496.470001,83,125.440002,491.910004,1762.5,1763.369995,3322,228.70433,129.825226,328.350006,118.647697,69.743073,398.190002,255.919998,161.839554,143.940002,328.899994,75.050003,1768.310059,377.65213,124.07,137.758774,72.194984,647.359985,121.230003,338.341339,36.930496,119.099785,73.794449,44.148048,123.949997,374.657166,86.784683,355.109985,236.770004,95.099998,49.256016,128.159225,42.683681,103.099998,294.679993,45.687901,102.160004,58.96265,467.970001,311.720001,84.650002,45.4044,350.398285,728.280029,91.589996,226.6008,31.325186,398.688477,19.809999,19.35,347.179993,100.910004,77.889999,1437.800049,117.736061,54.580002,222.19519,71.480003,55.340145,83.68,91.377365,513.76001,566.232727,144.03537,450.109985,89.26403,85.99733,204.559998,137.073471,113.07,144.785141,588.809998,94.940002,181.75,6.074926,148.196777,208.979996,89.812325,240.559998,117.260002,168.679993,438.089996,154.622391,32.27,214.259995,208.320007,194.13942,219.479996,36.739006,225.229996,39.150002,73.245155,129.561859
11/6/20,12091.34961,78.809998,494.630005,85.879997,125.260002,477.850006,1759.72998,1761.75,3311.370117,228.408554,132.91156,336.799988,118.512909,70.321358,406.23999,259.410004,165.340714,144,328.899994,76.739998,1783.75,377.404236,125.5,137.629181,72.753395,644.48999,121.260002,340.197327,37.228081,118.571213,73.774574,44.327229,123.720001,375.075378,85.93708,361.320007,231.690002,95.529999,50.532024,119.031395,42.455746,103.269997,293.410004,46.318893,103.07,58.408916,478.100006,308.160004,83.150002,45.116146,351.696228,733.869995,92.489998,230.157257,31.167078,408.373688,19.5,19.049999,343.799988,103.889999,79.480003,1485.859985,124.598534,55.16,222.623077,72.449997,55.539066,83.260002,91.836349,514.72998,582.307922,146.369781,448.51001,88.751755,87.40744,202.729996,137.401154,114.529999,144.386856,578.030029,93.300003,173.630005,6.015074,145.831512,201,89.842056,241.779999,123.559998,175.190002,429.950012,156.789261,32.119999,215.020004,206.669998,197.075333,220.279999,36.523647,225,39.810001,72.827919,133.73999
11/9/20,11830.38965,75.410004,471.140015,83.120003,124.879997,476.98999,1761.420044,1763,3143.73999,231.691696,135.221344,328.470001,116.146439,71.089088,406.329987,262.609985,168.981125,144.190002,236.259995,75.089996,2118.23999,372.367188,118.57,143.5112,73.66082,613.200012,119.519997,362.678925,37.892693,114.342583,73.436615,46.965164,121.330002,354.982391,87.951385,343.839996,197.600006,95.870003,48.169411,116.814346,42.931438,128.639999,278.769989,45.342827,109.099998,58.389137,436.450012,305.690002,81.279999,45.324879,359.563599,773.450012,84.860001,230.793076,30.257956,415.216156,19.889999,19.290001,326.959991,118.300003,81.07,1330.719971,125.821846,55.959999,217.319214,77.739998,55.618633,81.349998,87.645638,470.5,545.06897,144.514221,455.040009,89.572342,89.959557,184.720001,137.470642,106.139999,141.997162,567.549988,107.82,168.460007,6.035025,143.684875,196.320007,95.025436,233.789993,122.779999,159.990005,421.26001,155.278412,36.57,247.199997,203.460007,196.036774,222.850006,38.941586,223.399994,41.48,72.947128,130.350006
11/10/20,11624.29004,75.120003,452,77.989998,127.089996,464.320007,1737.719971,1740.390015,3035.02002,238.198776,134.185913,319.429993,115.796967,69.184731,399.299988,247.220001,170.154831,143.25,236.339996,76.18,2007.439941,360.062012,112.389999,137.110764,74.508415,626.880005,116.580002,357.90918,38.408508,113.833946,74.649292,47.552479,116.989998,356.557922,91.142365,339.529999,198.309998,94.970001,46.394958,118.771736,42.604401,122.75,272.429993,46.101986,106.800003,59.941566,441.230011,301.559998,83.07,45.165844,341.712219,749.5,80.080002,222.259521,30.11961,406.827637,20.690001,20.120001,322.190002,118.480003,80.120003,1226.030029,121.256805,55.41,209.975388,76.050003,56.78233,81.580002,87.356285,480.23999,510.649139,139.905258,456.579987,90.086449,90.654694,183.360001,140.717514,103.089996,139.507919,559.219971,109.419998,171.779999,5.975173,136.39032,187.880005,93.521843,219.330002,121.720001,154.889999,410.359985,150.576935,36.130001,265.48999,199.979996,194.828461,215.350006,41.45742,213.899994,41.27,73.245155,122.449997
11/11/20,11892.92969,76.550003,467.75,81.279999,127.620003,461.779999,1747.22998,1752.709961,3137.389893,237.30159,136.77446,328.959991,119.311707,70.949501,418.049988,246.789993,170.950531,143.059998,244.029999,76.220001,2000.02002,372.743958,116.68,138.277191,74.39872,636.919983,118,359.266296,39.013603,114.591911,76.299332,47.45293,117.800003,362.685059,89.786201,347.5,208.550003,94.32,47.56131,119.620605,43.446774,119.699997,276.480011,46.575233,107.360001,59.427387,455.059998,302.350006,82.760002,46.070354,351.835968,737.549988,82.839996,231.975235,30.979322,422.916412,20.440001,19.82,336.679993,116.389999,81.779999,1304.48999,125.563255,56.360001,215.488235,82.440002,57.428829,84.5,89.391769,490.76001,536.561462,144.723724,463.380005,89.147217,90.91288,192.339996,142.882095,111.459999,147.055344,567.72998,104.18,170.75,6.164703,142.979279,194.119995,94.6371,224.899994,125.150002,161.570007,417.130005,154.761551,35.5,255.419998,201.899994,199.55188,216.720001,40.566601,218.619995,40.599998,74.198845,127.059998
11/12/20,11827.13965,76.709999,462.579987,81.839996,125.599998,452.76001,1742.819946,1749.839966,3110.280029,233.801544,134.882828,323.640015,119.032127,69.593521,412.720001,245.710007,168.52359,142.470001,241.550003,76.910004,1962.920044,367.072296,114.559998,135.146774,73.650848,637.960022,116.25,348.918579,38.35891,115.070618,75.762566,47.76152,117.330002,365.398438,89.477074,336.700012,212.619995,93.190002,46.444801,119.161217,42.317001,117.5,275.079987,45.678043,105.699997,59.308731,449.220001,304.309998,82.32,44.678802,348.950623,740.77002,86.379997,231.726868,30.732279,417.390564,20.76,20.17,329.910004,115.339996,80.459999,1296,122.788437,56.25,214.383682,87.809998,57.160282,82.959999,87.146744,486.769989,538.111023,143.955566,456.829987,87.980606,89.760948,189.100006,142.82251,134.210007,143.29158,556.780029,104.610001,168.789993,6.094876,140.464951,191.75,93.133499,223.759995,126.809998,160.220001,411.76001,153.568787,33.919998,248.080002,198.970001,198.902771,218.309998,39.910725,219.809998,39.310001,73.274963,127.650002
11/13/20,11937.83984,77.550003,469.339996,81.43,127.760002,457.26001,1772.26001,1777.02002,3128.810059,235.608124,135.669357,328.209991,119.082054,72.594612,419.589996,251,170.711823,145.080002,248.589996,77.519997,2052.870117,370.344391,115.82,137.170578,75.246315,647.190002,118.669998,355.234955,41.066952,117.942902,76.726753,48.776875,117.709999,368.442535,90.34462,336.399994,205.699997,94.949997,48.518318,120.639252,42.889999,123.449997,276.950012,46.861153,108.849998,59.911903,453.640015,308.859985,82.529999,45.185726,356.378723,753.380005,92.080002,235.456696,31.23625,425.22052,21.620001,21.02,325.450012,120,81.18,1301.660034,125.463799,57.93,215.448425,89.389999,57.747105,84.019997,88.074684,482.839996,531.7229,146.140335,461.649994,88.890175,91.230652,188.619995,143.686371,151.289993,143.640076,566.429993,108.129997,175.910004,6.25448,140.623947,193.25,95.154892,226.229996,128.229996,161.830002,408.5,155.705826,34.650002,262.350006,198.509995,203.416489,225.520004,41.809834,222,41.470001,73.592857,127.650002
11/16/20,12013.37988,77.440002,460.950012,83.730003,127.809998,457.170013,1774.030029,1781.380005,3131.060059,234.9133,137.401672,322.670013,120.120506,74.259682,426.51001,248.789993,176.102829,147.839996,250.960007,77.110001,2109.610107,377.592651,114.860001,138.656052,75.046883,641.409973,119.290001,367.867767,42.197777,118.162315,77.333092,49.314419,116.050003,369.366486,92.737854,340.029999,208.130005,95.610001,48.398693,118.442177,43.34,123.559998,278.959991,47.925957,109.709999,60.406307,455.369995,296.730011,84.349998,45.91132,356.488525,758.190002,85.260002,241.121201,31.769865,438.167358,22.5,21.85,331.769989,123.760002,82.089996,1286.310059,128.944763,61.860001,216.164902,97.949997,58.363762,83.580002,86.90728,479.100006,540.450317,149.631989,461.230011,88.900055,92.48188,191.940002,144.728928,142.029999,148.429413,559.289978,110.839996,177.190002,6.354232,142.522125,193.5,97.365486,222.339996,128.649994,162.389999,408.089996,157.35582,34.540001,275.290009,194.880005,204.964325,224.270004,43.17054,224.970001,43.580002,74.218712,131.309998
11/17/20,11977.49023,77.110001,467.950012,83.360001,127.690002,451.380005,1761.660034,1770.150024,3135.659912,230.724442,135.271118,319.790009,119.211861,74.150002,426.480011,252.710007,175.207642,143.919998,248.809998,76.529999,2081.25,377.38443,113.480003,136.363052,74.558266,641.51001,119.139999,360.633331,41.543087,119.359093,76.537888,49.553322,116.190002,371.438019,92.239265,334.350006,211.910004,93.82,48.179382,118.362282,43.07,123.029999,275,46.989326,109.949997,60.287651,455.850006,297.950012,82.980003,45.255302,358.175812,749.150024,86.970001,241.181046,31.216486,430.826141,22.57,21.91,338.399994,122.779999,80.760002,1300.810059,126.67717,61.990002,213.408493,93.150002,58.224518,85.540001,86.657829,480.630005,536.731445,149.033401,450.329987,87.812538,91.85627,192.300003,144.212616,132.369995,148.10083,538.150024,110.459999,173.169998,6.394134,139.908417,198.089996,98.182007,221.199997,129,162.199997,441.609985,154.562759,35.009998,276.200012,194.509995,204.994278,222.960007,39.010109,226.779999,42.720001,72.15239,130.410004
11/18/20,11894.70996,75.5,459.470001,82.540001,123.470001,444.609985,1740.640015,1746.780029,3105.459961,226.078979,132.642746,317.98999,117.853889,75.709999,423.809998,252.220001,172.233643,142.070007,240.979996,74.169998,2044.599976,377.404236,111.029999,135.316254,72.713509,642.440002,117.489998,359.715302,40.987591,118.670944,74.464447,48.916237,115.970001,371.739532,91.072563,329.209991,214.320007,93.650002,48.378757,116.684517,42.700001,122.519997,271.970001,46.940029,107.970001,60.218437,444.059998,295.230011,82.739998,44.788139,354.172241,733.380005,86.25,239.68512,31.256012,429.230225,22.809999,22.1,336.929993,120.339996,79.260002,1318.089966,124.170876,60.740002,210.594971,88.889999,57.448719,84.220001,85.310822,481.790009,536.991394,147.796356,454.529999,88.820961,91.260445,190.119995,142.365784,132.380005,146.418091,519.039978,111.300003,174.070007,6.304357,137.195618,193.100006,97.494934,218.190002,127.849998,161.559998,486.640015,152.624512,33.689999,274.209991,194.259995,203.616196,216.350006,37.868988,223.610001,42.490002,70.0364,129.080002
11/19/20,11985.42969,75.93,466.410004,85.540001,122.050003,441.350006,1758.569946,1763.920044,3117.02002,223.01178,135.569794,324.119995,118.462982,77.25,423.359985,256.880005,172.701126,136.479996,244.009995,75.129997,2010.969971,381.082886,112.599998,132.375244,72.663651,650.539978,119.18,367.099426,40.838799,120.446167,75.959717,49.254688,113.830002,373.01355,91.441513,330.640015,219.699997,94.550003,49.624859,119.980125,42.349998,123.959999,272.940002,47.304821,113.019997,59.951458,457.190002,299,81.690002,45.344761,360.861511,733.950012,86.040001,243.085831,31.503056,436.561462,23.059999,22.34,344.600006,121.110001,81.18,1370.300049,127.192329,61.830002,211.931885,92.769997,57.289581,83.730003,89.022591,484.670013,537.451233,150.988739,451.390015,89.018692,91.439194,190.899994,142.306198,137.660004,146.896027,514.710022,110.199997,174.369995,6.394134,138.990845,199.279999,97.345573,221.279999,129.190002,165.580002,499.269989,156.322098,33.68,274.859985,197.440002,205.43367,211.970001,37.492577,230.800003,42.610001,68.893959,132.960007
11/20/20,11906.44043,76.809998,462.920013,84.639999,121.379997,446.450012,1736.380005,1742.189941,3099.399902,221.522858,134.285492,318.26001,117.164917,76.720001,423.589996,254.889999,170.353745,136.110001,244.149994,75.949997,1992.77002,380.091339,112.790001,131.547775,73.042572,655.409973,118.900002,361.072388,40.640408,120.156952,75.660667,48.946098,114.470001,370.659973,91.281975,315.869995,221.589996,94.970001,48.837326,121.707825,41.869999,119.900002,269.700012,46.634388,113.07,59.437275,464.290009,300.799988,81.93,45.116146,347.133514,730.73999,87.739998,241.909058,31.878561,432.531799,22.629999,21.889999,345.73999,119.279999,80.470001,1416.98999,130.653671,61.400002,209.906555,97.610001,56.832058,83.519997,93.303101,488.23999,523.355408,150.210602,446.779999,87.772987,90.009209,192.669998,142.405487,143.550003,145.402466,518.73999,108.989998,173.410004,6.404109,140.018127,198.940002,96.598755,218.509995,129.679993,170.050003,489.609985,155.874802,33.720001,273.649994,196.440002,204.085541,215.210007,37.175598,209.399994,42.419998,68.854218,132.380005
11/23/20,11905.94043,75.919998,460.609985,85.309998,122.610001,476.579987,1727.560059,1734.859985,3098.389893,220.579865,136.465836,313.420013,113.680122,80.5,427.149994,257.25,171.139511,133.039993,243.380005,77.040001,2019.839966,383.730347,111.25,130.820007,73.401558,645.039978,119.860001,357.500061,41.305016,119.837807,76.956558,49.583187,113.150002,371.233795,91.800499,321.089996,217.169998,97.610001,49.744488,121.697838,41.57,122.800003,268.429993,47.235809,112.099998,59.219738,459.790009,301.850006,81.389999,45.782108,342.780487,719.049988,87.559998,249.558167,32.214542,447.593201,22.73,21.98,348.529999,123.089996,81.75,1451.77002,131.292084,64.18,209.627197,101.029999,57.040928,84.07,94.580261,476.619995,525.444763,155.537842,442.089996,88.544136,91.329956,200.820007,142.008316,141.050003,143.201981,523.609985,108.18,168.070007,6.543762,137.664368,198.110001,96.469299,216,127.879997,171.190002,521.849976,156.471176,33.66,282.869995,196.570007,197.844254,217.869995,37.621349,207.100006,44.48,67.910469,133.300003
11/24/20,12079.80957,75.230003,462.700012,85.07,123.110001,475.100006,1763.900024,1768.880005,3118.060059,218.83287,136.286621,320.119995,114.998154,82.949997,424.269989,258.970001,174.332352,134.360001,242.509995,77.959999,2103.449951,388.916168,110.739998,136.820007,74.159409,650.440002,118.849998,361.182159,42.267216,121.762627,78.501678,52.101665,113.199997,373.674896,92.658081,313.320007,217.199997,111.349998,50.372524,120.089981,42.75,125.050003,276.920013,48.251308,114.879997,59.57571,446.829987,305.630005,80.739998,46.726372,344.647522,724.840027,89.82,249.488342,33.43,445.299072,23.200001,22.389999,349.549988,130.910004,81.699997,1439.280029,133.227249,63.950001,213.368576,98.559998,57.508396,84.190002,97.304222,482.880005,518.156921,158.091736,449.040009,89.384506,93.077713,206,143.011169,143.940002,145.302887,506.100006,113.410004,164.630005,6.533787,138.482208,198.490005,97.883286,215.490005,128.059998,169.830002,555.380005,158.389557,33.84,284.709991,197.460007,194.20932,216.5,38.156254,213.139999,45.84,67.691917,133.220001
